ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;terrainPJ1;terrainPJ2;HomeJ1;HomeJ2;AgeJ1;AgeJ2;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;10/06/2019;ATP250;Outdoor;Grass;1st Round;3;Garin C.;Caruso S.;0;0;0;0;23;26;32;122;1240;456;6;1;6;4;;;;;;;2;0;Completed;1,5;2,5;1,6;2,49;2,63;2,93;1,56;2,45
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;10/06/2019;ATP250;Outdoor;Grass;1st Round;3;Thompson J.;Paul T.;0;0;0;0;25;22;62;138;837;416;3;6;6;1;6;4;;;;;2;1;Completed;1,9;1,8;1,83;2,06;2,01;2,06;1,89;1,91
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;10/06/2019;ATP250;Outdoor;Grass;1st Round;3;Haase R.;Humbert U.;0;0;0;0;32;21;67;64;781;817;5;7;7;6;7;6;;;;;2;1;Completed;1,57;2,25;1,68;2,3;1,69;2,4;1,63;2,25
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;10/06/2019;ATP250;Outdoor;Grass;1st Round;3;Tiafoe F.;Sousa J.;0;0;0;0;21;30;35;71;1230;750;6;2;7;6;;;;;;;2;0;Completed;1,36;3;1,42;3,09;1,43;3,15;1,4;2,93
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Gasquet R.;Bedene A.;1;0;0;0;33;30;42;93;1080;595;6;7;7;6;6;4;;;;;2;1;Completed;1,36;3;1,35;3,43;1,4;3,5;1,35;3,17
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Jarry N.;Sinner J.;0;0;0;0;23;18;60;219;855;227;7;6;6;3;;;;;;;2;0;Completed;1,66;2,1;1,85;2,05;1,85;2,24;1,75;2,06
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Seppi A.;Fabbiano T.;1;0;0;0;35;30;72;104;750;557;7;6;7;5;;;;;;;2;0;Completed;1,4;2,75;1,47;2,87;1,49;3,08;1,43;2,79
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Goffin D.;Davidovich Fokina A.;0;0;0;0;28;20;33;129;1235;440;6;0;6;2;;;;;;;2;0;Completed;1,3;3,4;1,35;3,43;1,37;3,5;1,34;3,21
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Mannarino A.;De Bakker T.;0;0;0;0;31;30;44;224;1011;220;6;2;6;1;;;;;;;2;0;Completed;1,18;4,5;1,2;5,09;1,24;5,1;1,2;4,49
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Herbert P.H.;Ebden M.;0;1;0;0;28;31;45;66;1008;786;6;4;7;5;;;;;;;2;0;Completed;2,1;1,66;2,1;1,81;2,25;1,81;2,09;1,73
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Kukushkin M.;Sonego L.;0;0;0;0;30;24;47;76;955;732;5;7;6;4;6;4;;;;;2;1;Completed;1,61;2,2;1,59;2,5;1,74;2,5;1,61;2,3
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;12/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Thompson J.;Tiafoe F.;0;0;0;0;25;21;62;35;837;1230;6;3;6;2;;;;;;;2;0;Completed;2,5;1,5;2,44;1,63;2,69;2,5;2,4;1,59
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;12/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Coric B.;Fritz T.;0;0;0;0;22;21;14;41;2525;1090;4;6;6;3;6;3;;;;;2;1;Completed;1,53;2,37;1,63;2,44;1,65;2,45;1,59;2,35
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;12/06/2019;ATP250;Outdoor;Grass;2nd Round;3;De Minaur A.;Seppi A.;0;1;0;0;20;35;24;72;1410;750;7;5;6;3;;;;;;;2;0;Completed;1,44;2,62;1,63;2,44;1,65;2,62;1,55;2,43
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Goffin D.;Herbert P.H.;0;0;0;0;28;28;33;45;1235;1008;6;3;7;5;;;;;;;2;0;Completed;1,33;3,25;1,42;3,11;1,42;3,25;1,37;3,05
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Garin C.;Haase R.;0;0;0;0;23;32;32;67;1240;781;7;5;7;5;;;;;;;2;0;Completed;1,66;2,1;1,77;2,18;2,15;2,38;1,72;2,12
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Jarry N.;Tsitsipas S.;0;0;0;0;23;21;60;6;855;4215;6;4;3;6;6;4;;;;;2;1;Completed;4,5;1,18;5,12;1,21;5,12;1,23;4,53;1,2
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Mannarino A.;Verdasco F.;0;0;0;0;31;35;44;34;1011;1235;1;6;6;3;6;4;;;;;2;1;Completed;1,61;2,2;1,72;2,25;1,73;2,33;1,66;2,21
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;14/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Gasquet R.;Kukushkin M.;1;0;0;0;33;30;42;47;1080;955;6;4;6;3;;;;;;;2;0;Completed;1,53;2,37;1,61;2,49;1,61;2,63;1,56;2,42
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Coric B.;Garin C.;0;0;0;0;22;23;14;32;2525;1240;6;7;6;3;7;6;;;;;2;1;Completed;1,44;2,75;1,44;3,06;1,48;3,2;1,41;2,91
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Mannarino A.;Goffin D.;0;0;0;0;31;28;44;33;1011;1235;3;6;7;5;6;3;;;;;2;1;Completed;3,5;1,3;3,86;1,32;4;1,33;3,59;1,29
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Thompson J.;De Minaur A.;0;0;0;0;25;20;62;24;837;1410;4;6;6;2;6;3;;;;;2;1;Completed;2,62;1,5;2,6;1,57;2,75;1,57;2,57;1,51
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Gasquet R.;Jarry N.;1;0;0;0;33;23;42;60;1080;855;7;6;6;4;;;;;;;2;0;Completed;1,72;2,1;1,76;2,19;1,8;2,2;1,72;2,13
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;16/06/2019;ATP250;Outdoor;Grass;Semifinals;3;Thompson J.;Gasquet R.;0;1;0;0;25;33;62;42;837;1080;7;5;6;3;;;;;;;2;0;Completed;2,5;1,53;2,62;1,57;2,65;1,59;2,51;1,53
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;16/06/2019;ATP250;Outdoor;Grass;Semifinals;3;Mannarino A.;Coric B.;0;0;0;0;31;22;44;14;1011;2525;4;6;6;3;7;6;;;;;2;1;Completed;2,75;1,44;2,75;1,52;2,85;1,52;2,7;1,46
33;'s-Hertogenbosch;Rosmalen Grass Court Championships;16/06/2019;ATP250;Outdoor;Grass;The Final;3;Mannarino A.;Thompson J.;0;0;0;0;31;25;44;62;1011;837;7;6;6;3;;;;;;;2;0;Completed;1,72;2,1;1,81;2,11;1,81;2,2;1,75;2,07
34;Stuttgart;Mercedes Cup;10/06/2019;ATP250;Outdoor;Grass;1st Round;3;Tsonga J.W.;Zverev M.;1;1;0;1;34;32;79;114;715;490;6;3;6;0;;;;;;;2;0;Completed;1,28;3,5;1,26;4,25;1,31;4,55;1,24;4,01
34;Stuttgart;Mercedes Cup;10/06/2019;ATP250;Outdoor;Grass;1st Round;3;Kecmanovic M.;Kohlschreiber P.;0;1;0;1;19;35;83;51;684;930;4;6;7;5;6;3;;;;;2;1;Completed;5;1,16;5,32;1,19;5,55;1,22;5,01;1,17
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Fucsovics M.;Munar J.;0;0;0;0;27;22;52;74;930;735;7;6;6;4;;;;;;;2;0;Completed;1,3;3,4;1,33;3,64;1,34;3,8;1,31;3,43
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Struff J.L.;Shapovalov D.;0;0;1;0;29;20;38;25;1170;1390;7;5;6;4;;;;;;;2;0;Completed;2;1,72;2,17;1,76;2,23;1,83;2,09;1,73
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Raonic M.;Popyrin A.;0;0;0;0;28;20;18;103;1960;558;6;7;6;4;7;6;;;;;2;1;Completed;1,3;3,4;1,28;4,05;1,31;4,05;1,28;3,65
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Auger-Aliassime F.;Gulbis E.;0;0;0;0;19;31;21;90;1462;627;7;5;6;3;;;;;;;2;0;Completed;1,61;2,2;1,64;2,39;1,74;2,39;1,65;2,23
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Brown D.;Millman J.;0;0;1;0;34;29;170;56;313;875;6;4;7;6;;;;;;;2;0;Completed;2;1,72;2,05;1,85;2,15;1,85;2,03;1,78
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Pouille L.;Lopez F.;0;1;0;0;25;37;26;108;1340;540;6;3;3;6;7;6;;;;;2;1;Completed;1,83;1,83;1,97;1,92;2;2,17;1,87;1,91
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Kudla D.;Galovic V.;1;0;0;0;26;28;84;205;675;259;6;3;6;2;;;;;;;2;0;Completed;1,25;3,75;1,26;4,23;1,29;4,25;1,25;3,88
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Berrettini M.;Kyrgios N.;0;0;0;0;23;24;30;36;1275;1225;6;3;6;4;;;;;;;2;0;Completed;2,62;1,44;2,84;1,48;2,88;1,54;2,75;1,44
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Simon G.;Gojowczyk P.;0;0;0;1;33;30;37;120;1190;465;4;6;6;2;6;3;;;;;2;1;Completed;1,72;2;1,67;2,32;1,79;2,34;1,69;2,15
34;Stuttgart;Mercedes Cup;11/06/2019;ATP250;Outdoor;Grass;1st Round;3;Monfils G.;Johnson S.;0;0;0;0;32;28;16;78;2055;725;7;5;5;7;7;6;;;;;2;1;Completed;1,44;2,62;1,44;2,97;1,49;3,1;1,42;2,85
34;Stuttgart;Mercedes Cup;12/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Fucsovics M.;Basilashvili N.;0;0;0;0;27;27;52;17;930;1970;6;7;6;2;7;5;;;;;2;1;Completed;1,5;2,5;1,54;2,67;1,58;2,7;1,53;2,51
34;Stuttgart;Mercedes Cup;12/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Raonic M.;Tsonga J.W.;0;1;0;0;28;34;18;79;1960;715;6;4;6;7;7;6;;;;;2;1;Completed;2,1;1,66;2,22;1,74;2,3;1,74;2,17;1,68
34;Stuttgart;Mercedes Cup;12/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Struff J.L.;Kecmanovic M.;0;0;1;0;29;19;38;83;1170;684;6;2;6;2;;;;;;;2;0;Completed;1,3;3,4;1,32;3,78;1,32;4;1,28;3,65
34;Stuttgart;Mercedes Cup;12/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Pouille L.;Medvedev D.;0;0;0;0;25;23;26;13;1340;2625;7;6;4;6;6;2;;;;;2;1;Completed;2,62;1,44;2,8;1,5;2,8;1,53;2,63;1,48
34;Stuttgart;Mercedes Cup;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Kudla D.;Monfils G.;1;0;0;0;26;32;84;16;675;2055;7;5;6;7;7;6;;;;;2;1;Completed;2,75;1,4;3,01;1,44;3,01;1,47;2,81;1,43
34;Stuttgart;Mercedes Cup;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Berrettini M.;Khachanov K.;0;0;0;0;23;23;30;9;1275;2980;6;4;6;2;;;;;;;2;0;Completed;2;1,72;2;1,91;2,05;1,91;1,95;1,85
34;Stuttgart;Mercedes Cup;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Brown D.;Zverev A.;0;0;1;1;34;22;170;5;313;4360;6;4;6;7;6;3;;;;;2;1;Completed;3,5;1,28;4,67;1,23;4,67;1,3;3,88;1,25
34;Stuttgart;Mercedes Cup;13/06/2019;ATP250;Outdoor;Grass;2nd Round;3;Auger-Aliassime F.;Simon G.;0;0;0;0;19;33;21;37;1462;1190;7;5;6;4;;;;;;;2;0;Completed;1,5;2,5;1,53;2,7;1,59;2,7;1,51;2,54
34;Stuttgart;Mercedes Cup;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Berrettini M.;Kudla D.;0;1;0;0;23;26;30;84;1275;675;6;3;6;3;;;;;;;2;0;Completed;1,44;2,75;1,56;2,65;1,57;2,77;1,49;2,61
34;Stuttgart;Mercedes Cup;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Struff J.L.;Pouille L.;0;0;1;0;29;25;38;26;1170;1340;6;4;6;4;;;;;;;2;0;Completed;1,8;2;1,8;2,15;1,87;2,15;1,8;2,01
34;Stuttgart;Mercedes Cup;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Auger-Aliassime F.;Brown D.;0;0;0;1;19;34;21;170;1462;313;7;6;6;7;7;6;;;;;2;1;Completed;1,57;2,37;1,61;2,52;1,63;2,52;1,57;2,41
34;Stuttgart;Mercedes Cup;14/06/2019;ATP250;Outdoor;Grass;Quarterfinals;3;Raonic M.;Fucsovics M.;0;0;0;0;28;27;18;52;1960;930;6;4;6;4;;;;;;;2;0;Completed;1,4;3;1,37;3,43;1,44;3,43;1,37;3,08
34;Stuttgart;Mercedes Cup;15/06/2019;ATP250;Outdoor;Grass;Semifinals;3;Berrettini M.;Struff J.L.;0;0;0;1;23;29;30;38;1275;1170;6;4;7;5;;;;;;;2;0;Completed;1,8;2;1,83;2,12;1,86;2,15;1,77;2,06
34;Stuttgart;Mercedes Cup;15/06/2019;ATP250;Outdoor;Grass;Semifinals;3;Auger-Aliassime F.;Raonic M.;0;0;0;0;19;28;21;18;1462;1960;;;;;;;;;;;;;Walkover;2,75;1,44;2,97;1,47;3,08;1,48;2,84;1,43
34;Stuttgart;Mercedes Cup;16/06/2019;ATP250;Outdoor;Grass;The Final;3;Berrettini M.;Auger-Aliassime F.;0;0;0;0;23;19;30;21;1275;1462;6;4;7;6;;;;;;;2;0;Completed;1,44;2,75;1,5;2,83;1,5;2,93;1,45;2,75
35;Halle;Halle Open;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Albot R.;Ebden M.;0;1;0;0;29;31;41;80;1101;696;5;7;6;1;6;4;;;;;2;1;Completed;2,1;1,66;2,24;1,72;2,27;1,77;2,15;1,69
35;Halle;Halle Open;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Johnson S.;Kohlschreiber P.;0;1;0;1;28;35;76;50;725;930;6;3;6;3;;;;;;;2;0;Completed;2,25;1,57;2,21;1,73;2,38;1,73;2,27;1,62
35;Halle;Halle Open;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Herbert P.H.;Monfils G.;0;0;0;0;28;32;43;16;1008;2055;7;6;6;4;;;;;;;2;0;Completed;2,62;1,44;2,62;1,54;2,71;1,57;2,58;1,5
35;Halle;Halle Open;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Sousa J.;Hurkacz H.;0;0;0;0;30;22;71;53;750;923;7;6;6;1;;;;;;;2;0;Completed;2,1;1,66;2,14;1,78;2,35;1,83;2,1;1,73
35;Halle;Halle Open;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Khachanov K.;Kecmanovic M.;0;0;0;0;23;19;9;82;2980;671;7;6;6;4;;;;;;;2;0;Completed;1,25;3,75;1,31;3,72;1,33;4,66;1,26;3,9
35;Halle;Halle Open;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Zverev A.;Haase R.;0;0;1;0;22;32;5;66;4360;781;6;4;7;5;;;;;;;2;0;Completed;1,16;5;1,17;5,78;1,18;6;1,16;5,2
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Gasquet R.;Gojowczyk P.;1;0;0;1;33;30;54;121;920;465;6;3;6;4;;;;;;;2;0;Completed;1,36;3;1,38;3,27;1,43;3,27;1,38;3,01
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Goffin D.;Pella G.;0;0;0;0;28;29;33;24;1255;1430;6;1;6;1;;;;;;;2;0;Completed;1,2;4,33;1,28;4,06;1,32;4,33;1,26;3,88
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Struff J.L.;Djere L.;0;0;1;0;29;24;35;27;1240;1329;6;4;6;4;;;;;;;2;0;Completed;1,16;5;1,17;5,85;1,2;5,95;1,16;5,15
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Bautista Agut R.;Fritz T.;0;0;0;0;31;21;20;42;1690;1090;7;6;6;0;;;;;;;2;0;Completed;1,5;2,5;1,61;2,44;1,65;2,57;1,56;2,42
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Coric B.;Munar J.;0;0;0;0;22;22;14;88;2615;630;7;6;6;3;;;;;;;2;0;Completed;1,18;4,5;1,21;5;1,23;5,1;1,2;4,58
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Stakhovsky S.;Molleker R.;1;0;0;1;33;18;123;152;461;370;3;6;7;6;6;2;;;;;2;1;Completed;1,53;2,37;1,55;2,6;1,61;2,6;1,55;2,45
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Seppi A.;Moraing M.;1;0;0;1;35;27;69;223;770;222;6;4;7;6;;;;;;;2;0;Completed;1,36;3;1,36;3,38;1,43;3,4;1,36;3,11
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Tsonga J.W.;Paire B.;1;0;0;0;34;30;77;28;725;1303;6;4;7;5;;;;;;;2;0;Completed;1,36;3;1,4;3,15;1,44;3,26;1,37;3,05
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Berrettini M.;Basilashvili N.;0;0;0;0;23;27;22;17;1505;1970;6;4;6;4;;;;;;;2;0;Completed;1,25;3,75;1,33;3,63;1,34;3,9;1,29;3,61
35;Halle;Halle Open;18/06/2019;ATP500;Outdoor;Grass;1st Round;3;Federer R.;Millman J.;1;0;0;0;37;29;3;57;6420;875;7;6;6;3;;;;;;;2;0;Completed;1,08;8;1,05;12,86;1,09;12,86;1,06;9,09
35;Halle;Halle Open;19/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Goffin D.;Albot R.;0;0;0;0;28;29;33;41;1255;1101;4;6;6;4;6;3;;;;;2;1;Completed;1,2;4,33;1,22;4,81;1,28;4,81;1,22;4,29
35;Halle;Halle Open;19/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Khachanov K.;Struff J.L.;0;0;0;1;23;29;9;35;2980;1240;6;3;3;6;6;4;;;;;2;1;Completed;1,9;1,8;1,97;1,93;2;1,93;1,94;1,85
35;Halle;Halle Open;19/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Herbert P.H.;Stakhovsky S.;0;1;0;0;28;33;43;123;1008;461;2;6;7;6;6;4;;;;;2;1;Completed;1,33;3,25;1,36;3,49;1,39;3,49;1,34;3,26
35;Halle;Halle Open;19/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Coric B.;Sousa J.;0;0;0;0;22;30;14;71;2615;750;7;6;5;7;7;6;;;;;2;1;Completed;1,22;4;1,22;4,95;1,25;4,95;1,22;4,22
35;Halle;Halle Open;20/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Berrettini M.;Seppi A.;0;1;0;0;23;35;22;69;1505;770;4;6;6;3;6;2;;;;;2;1;Completed;1,22;4;1,34;3,6;1,34;4,33;1,25;3,89
35;Halle;Halle Open;20/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Bautista Agut R.;Gasquet R.;0;1;0;0;31;33;20;54;1690;920;6;1;6;4;;;;;;;2;0;Completed;1,53;2,37;1,57;2,58;1,61;2,58;1,55;2,44
35;Halle;Halle Open;20/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Zverev A.;Johnson S.;0;0;1;0;22;28;5;76;4360;725;6;3;7;5;;;;;;;2;0;Completed;1,5;2,5;1,51;2,74;1,54;2,88;1,49;2,62
35;Halle;Halle Open;20/06/2019;ATP500;Outdoor;Grass;2nd Round;3;Federer R.;Tsonga J.W.;1;1;0;0;37;34;3;77;6420;725;7;6;4;6;7;5;;;;;2;1;Completed;1,16;5;1,18;5,66;1,21;5,69;1,17;4,97
35;Halle;Halle Open;21/06/2019;ATP500;Outdoor;Grass;Quarterfinals;3;Berrettini M.;Khachanov K.;0;0;0;0;23;23;22;9;1505;2980;6;2;7;6;;;;;;;2;0;Completed;1,66;2,2;1,69;2,34;1,72;2,35;1,65;2,24
35;Halle;Halle Open;21/06/2019;ATP500;Outdoor;Grass;Quarterfinals;3;Goffin D.;Zverev A.;0;0;0;1;28;22;33;5;1255;4360;3;6;6;1;7;6;;;;;2;1;Completed;2,37;1,57;2,3;1,71;2,5;1,71;2,38;1,58
35;Halle;Halle Open;21/06/2019;ATP500;Outdoor;Grass;Quarterfinals;3;Herbert P.H.;Coric B.;0;0;0;0;28;22;43;14;1008;2615;7;5;;;;;;;;;1;0;Retired;2,3;1,61;2,88;1,49;2,9;1,67;2,37;1,59
35;Halle;Halle Open;21/06/2019;ATP500;Outdoor;Grass;Quarterfinals;3;Federer R.;Bautista Agut R.;1;0;0;0;37;31;3;20;6420;1690;6;3;4;6;6;4;;;;;2;1;Completed;1,16;5;1,16;6,23;1,21;6,4;1,16;5,29
35;Halle;Halle Open;22/06/2019;ATP500;Outdoor;Grass;Semifinals;3;Goffin D.;Berrettini M.;0;0;0;0;28;23;33;22;1255;1505;7;6;6;3;;;;;;;2;0;Completed;2,3;1,61;2,29;1,71;2,55;1,74;2,26;1,64
35;Halle;Halle Open;22/06/2019;ATP500;Outdoor;Grass;Semifinals;3;Federer R.;Herbert P.H.;1;0;0;0;37;28;3;43;6420;1008;6;3;6;3;;;;;;;2;0;Completed;1,08;8;1,08;10,36;1,1;10,36;1,08;8,24
35;Halle;Halle Open;23/06/2019;ATP500;Outdoor;Grass;The Final;3;Federer R.;Goffin D.;1;0;0;0;37;28;3;33;6420;1255;7;6;6;1;;;;;;;2;0;Completed;1,14;5,5;1,15;6,54;1,18;6,54;1,15;5,54
36;Queens Club;Queen's Club Championships;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Medvedev D.;Verdasco F.;0;0;0;0;23;35;13;37;2625;1210;6;2;6;4;;;;;;;2;0;Completed;1,36;3;1,41;3,1;1,43;3,2;1,39;2,98
36;Queens Club;Queen's Club Championships;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Schwartzman D.;Bublik A.;0;0;0;0;27;22;23;85;1440;662;6;2;6;3;;;;;;;2;0;Completed;2,25;1,57;2,33;1,67;2,38;1,73;2,25;1,64
36;Queens Club;Queen's Club Championships;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Cilic M.;Garin C.;1;0;0;0;30;23;15;32;2395;1268;6;1;7;6;;;;;;;2;0;Completed;1,28;3,5;1,29;3,9;1,33;3,94;1,3;3,52
36;Queens Club;Queen's Club Championships;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Mahut N.;Tiafoe F.;1;0;0;0;37;21;191;36;272;1230;6;3;7;6;;;;;;;2;0;Completed;2,2;1,61;2,11;1,8;2,27;1,83;2,15;1,7
36;Queens Club;Queen's Club Championships;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Anderson K.;Norrie C.;0;0;0;0;33;24;8;49;3565;940;4;6;7;6;6;4;;;;;2;1;Completed;1,33;3,25;1,36;3,43;1,42;3,43;1,36;3,15
36;Queens Club;Queen's Club Championships;17/06/2019;ATP500;Outdoor;Grass;1st Round;3;Simon G.;Ward J.;0;0;0;1;33;32;38;212;1190;235;3;6;6;3;7;6;;;;;2;1;Completed;1,44;2,62;1,52;2,71;1,54;2,8;1,48;2,64
36;Queens Club;Queen's Club Championships;19/06/2019;ATP500;Outdoor;Grass;1st Round;3;Chardy J.;Kukushkin M.;0;0;0;0;32;30;65;47;810;955;6;1;6;3;;;;;;;2;0;Completed;1,53;2,37;1,64;2,39;1,67;2,4;1,6;2,32
36;Queens Club;Queen's Club Championships;19/06/2019;ATP500;Outdoor;Grass;1st Round;3;Del Potro J.M.;Shapovalov D.;0;0;0;0;30;20;12;25;2695;1390;7;5;6;4;;;;;;;2;0;Completed;1,4;2,75;1,41;3,12;1,45;3,26;1,39;2,96
36;Queens Club;Queen's Club Championships;19/06/2019;ATP500;Outdoor;Grass;1st Round;3;Lopez F.;Fucsovics M.;1;0;0;0;37;27;113;51;507;930;6;7;6;3;6;4;;;;;2;1;Completed;1,57;2,25;1,7;2,26;1,74;2,32;1,66;2,21
36;Queens Club;Queen's Club Championships;19/06/2019;ATP500;Outdoor;Grass;1st Round;3;Bedene A.;De Minaur A.;0;0;0;0;30;20;92;26;595;1330;3;6;6;4;6;4;;;;;2;1;Completed;2,5;1,5;2,58;1,56;2,78;1,57;2,52;1,52
36;Queens Club;Queen's Club Championships;19/06/2019;ATP500;Outdoor;Grass;1st Round;3;Wawrinka S.;Evans D.;0;0;0;1;34;29;19;63;1715;818;6;3;6;4;;;;;;;2;0;Completed;1,66;2,1;1,71;2,24;1,77;2,25;1,7;2,15
36;Queens Club;Queen's Club Championships;19/06/2019;ATP500;Outdoor;Grass;1st Round;3;Pouille L.;Clarke J.;0;0;0;1;25;21;29;164;1295;342;7;6;6;1;;;;;;;2;0;Completed;1,14;5,5;1,19;5,39;1,19;6,15;1,15;5,5
36;Queens Club;Queen's Club Championships;19/06/2019;ATP500;Outdoor;Grass;1st Round;3;Raonic M.;Cecchinato M.;0;0;0;0;28;27;18;40;1900;1130;6;3;6;2;;;;;;;2;0;Completed;1,14;5,5;1,2;5,18;1,2;6,1;1,16;5,17
36;Queens Club;Queen's Club Championships;20/06/2019;ATP500;Outdoor;Grass;1st Round;3;Tsitsipas S.;Edmund K.;0;0;0;1;21;24;6;30;4215;1280;6;3;7;5;;;;;;;2;0;Completed;1,36;3;1,37;3,31;1,41;3,52;1,36;3,14
36;Queens Club;Queen's Club Championships;20/06/2019;ATP500;Outdoor;Grass;1st Round;3;Kyrgios N.;Carballes Baena R.;0;0;0;0;24;26;39;72;1180;742;7;6;6;3;;;;;;;2;0;Completed;1,18;4,5;1,22;4,74;1,22;5,8;1,19;4,62
